Parameter,Fmax,beta,power,beta,power,beta,power,beta,power,beta,beta,power,beta,power,beta,power,beta
Control,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Variable,,pr_mean.nc,pr_mean.nc,tas_max.nc,tas_max.nc,Tree_cover_vcf.nc,Tree_cover_vcf.nc,vpd_mean.nc,vpd_mean.nc,beta0,Tree_cover_vcf.nc,Tree_cover_vcf.nc,Total_cover_vcf.nc,Total_cover_vcf.nc,cveg.nc,cveg.nc,beta0
3642,28.387671526931264,-119.0634428199203,1.4105365257364546,43.46323885641828,1.9482015758107456,-1.830140932388716,1.1182779576427557,3.712245862234273,0.3118728837700718,28.387671526931264,30.659968964158832,4.563936745074225,32.21034575741218,4.722891798458097,1.3225181199500835,3.8305123248892086,0.08517355802245791
3643,26.665499453002365,-111.55726259118227,1.1375470922951294,38.68538545359535,8.272310044152178,-0.5716670209768828,2.0456557167462033,5.9151375266908905,2.823440978583585,26.665499453002365,18.6470100450264,0.46609060421639137,40.76004448965617,0.6748782254316763,2.1925300476453944,1.0185970101386366,-0.9086249089075005
3644,28.74474202883294,-117.78407191061225,1.322331334876797,41.50725447553889,0.8194085025508746,-0.22301667741468603,2.5402413374256456,4.3575874137340955,0.21721917535957555,28.74474202883294,19.602569406024873,1.176043336132077,61.861022469032406,0.24314613898487197,0.5941648558628977,0.4795776033517047,1.616248126743202
3645,26.369460803079125,-116.62247524746321,0.7323318387257209,41.438867310534995,1.4019886391860814,-0.491070590765882,3.318745499158914,4.356265826197519,0.8022730878210936,26.369460803079125,22.176145011209506,3.7227465110989275,36.69123856575457,1.4627182128925689,1.619836998512078,0.6831708540234875,2.402298729621368
3646,27.150067938680486,-114.832274134279,1.2478865253272446,40.7179703088004,7.571298124466569,-1.0866239700542744,1.456768219717684,4.9296334396926085,0.6232618765867811,27.150067938680486,23.71140339354735,2.172446166001048,35.34645736886088,1.1540422250803082,0.9663698455103109,0.4551100473720367,0.3564267151277273
3647,28.659403537331826,-115.56313436745066,0.9021401683050633,40.72563342270526,5.995006127951078,-1.2230892683123231,3.4391327192057464,5.000497320649093,0.3491630980345904,28.659403537331826,23.22485652641884,1.405420139011335,36.944950931405586,1.0727869468426032,0.30519873971585676,0.5510695585513635,0.6054831671696805
3648,26.513856123603436,-114.58517135695914,1.3107521949438548,41.36522842368868,0.24381375231193464,-0.613372060160618,0.391186975705482,4.45127357036287,1.4089220954264328,26.513856123603436,21.81649451688106,0.8420269591998298,31.84611997868302,1.3187445751538875,4.299070955256331,4.8501660244741025,-0.6173711293319503
3649,26.16051476503191,-117.13509284762804,1.603291852853984,41.89223543524502,0.18355166839430817,-0.686509819346128,0.5374860008677272,4.235856088922416,2.9450530498376417,26.16051476503191,27.816160644200345,0.6012827710595573,37.29581815216769,1.3314549463410577,3.4691101435682263,2.6521475358161566,-0.462061243248364
3650,29.259792164514778,-115.5473502370498,1.2833643735164075,41.66552972180925,0.07082837229866015,-1.014024072398253,0.4270726236791057,4.452018642038088,2.8064415021303946,29.259792164514778,29.64994889056388,0.8801294346211809,34.150811980599435,1.0444332926852868,1.4392318726172284,1.1453121769452668,-0.17676568748219423
3651,29.445197575164162,-115.07519523422094,1.4083140814006874,41.68892747716554,0.085849612970478,-0.8673024545389545,0.349267444438415,4.28264911146688,3.5010955818684364,29.445197575164162,34.3552393149874,1.6235970270717788,37.013449809822184,1.1521487876645082,1.736399000897161,1.6611636703992705,0.038362040188151224
3652,30.746958116953397,-112.59769237839564,1.3649459021897719,41.09246676822437,0.0918509461431603,-0.72956880608886,0.3057467074290209,4.5254319478631055,5.051302103081962,30.746958116953397,29.7586105543117,2.4820784669746394,39.39749009997951,2.3324959207553553,1.102133605313245,0.7079103117819491,0.10710862851803299
3653,25.64124319517803,-119.15067784996283,2.013279565746649,42.323103751977655,0.421191492751784,-1.3504022634170638,0.6616654836861254,4.320709526908332,1.5133382185720712,25.64124319517803,17.773026176788346,0.5728546007591759,44.57297745138426,0.28443781976929977,2.5819981620602848,0.5256274047899401,1.7206809198240343
3654,31.99604895580673,-114.76058111404161,0.8751427392034936,40.4092811674223,0.5027665896672102,-1.1504129066430062,0.420719849796667,5.173573867981631,2.4356324435656114,31.99604895580673,16.994572660001964,0.9593812477771226,63.0028866705837,0.9670057416950478,0.40448566118913953,0.47100302777171077,-0.6460594792663844
3655,30.256361591718466,-114.57072676914885,0.9391027131429011,40.84273683653981,0.7076598723853624,-1.4238238891126638,0.14970143016339182,4.766333270410255,1.1447025265154496,30.256361591718466,20.01293021723859,0.13392275093096132,53.611097255570996,5.055702410053337,0.2437815681656857,1.853291032904116,-0.6582454770769648
3656,29.766277774087172,-112.91546977799376,0.5201515076775425,40.818077524297294,1.5655350089053905,-1.4600190233902337,0.5977644563839036,5.031589191029903,0.9935814847152911,29.766277774087172,17.238453342217205,0.3131035762872993,69.55797457022169,9.767230086244869,0.6302417682878514,1.2022761351040478,-0.20989452343207324
3657,26.067970655335213,-114.34712344062439,2.0354604509951164,40.81242656541466,0.6249469189755098,-0.8304516120303291,1.4185009522842267,4.82253202228092,1.868542145734666,26.067970655335213,22.060359249654116,1.8188973652206257,37.6303147877593,0.1726435300572796,1.8787592982323846,0.4447311179660747,0.462210240609626
3658,31.035024672521367,-114.02349633225424,0.29083516549308164,41.263154932684,1.9172945899185456,-1.317571916727357,0.806343449739046,4.686572089646345,0.8803516845729467,31.035024672521367,22.44809695999439,0.655156628886441,38.05567556105376,10.2869592637075,0.7544720184793258,1.51232385282707,-0.34076653471264234
3659,31.3919608583508,-116.34886348454422,0.4560745677675833,42.2053131586514,2.5316745644668788,-1.4499579730073109,1.2333287509821051,4.252181707097175,0.7116701069355588,31.3919608583508,19.396667049302263,0.5453478466336286,38.62911683000648,8.244115393796054,1.0541215402985749,1.5735232716215355,-0.3654741624413924
3660,29.3192339253134,-110.7158379267231,3.473540582771351,39.31107508655525,0.23949476373129125,-0.8525288606046063,3.899440466672975,5.320492040379858,1.2566458862323608,29.3192339253134,16.19491675206956,1.3986914663407066,69.26354471944565,0.33951531730821083,0.6707727866477137,0.30749664008969246,-0.2848222452617106
3661,28.531822006143816,-111.14862858142642,3.5164635853732276,39.3437673270556,0.20950280604569554,-0.9415391755680828,3.9820194307842156,5.479792109280302,1.5092086634006527,28.531822006143816,18.531720381571986,1.093856214523381,64.15384704102433,0.4073177445885568,0.5890009542865942,0.24009043727548504,-0.3719696384651169
3662,28.54609519018194,-112.20708458194355,3.747120970143256,39.46101574358368,0.18411538841932887,-0.972276265087502,3.676142794151025,5.632179239505503,1.5129072313879761,28.54609519018194,17.165282287168043,1.128922356277585,64.71568588683171,0.38629688775971865,0.6622015653093871,0.2667090987084181,-0.28720677592222393
3663,26.996350272303353,-111.26951939241818,1.0076911992852935,39.793966274503745,0.41869213366285535,-1.1459498515200128,1.2217581445000039,5.318575080292386,0.689350031438586,26.996350272303353,20.2753719947236,2.8779011381155772,41.822312215808445,0.4635587306944222,2.3909539179838455,0.3107649013810308,0.24722570091663174
3664,27.1070745162063,-112.92804027268255,0.765663160938063,39.74433208544669,0.36556564074485726,-1.307875269336099,1.793827917564381,5.389856757794312,0.5948874064056286,27.1070745162063,14.332748660186734,3.704914737806526,46.206046573341126,0.4641008918208535,3.760842884749061,0.3154902032712833,0.6907076069041342
3665,28.46638688177206,-117.70342296663145,3.571166667251977,41.2691577254065,0.32704672850198696,-1.07500778790993,0.6890527268699473,4.651475706182536,0.8272783507350934,28.46638688177206,23.743497338300113,0.7857043823748887,66.59427277145572,0.5616896870186128,5.225532856721581,3.8322935981446915,-0.5120573165973852
3666,29.37980394308322,-117.37908202754983,2.6505589897420596,42.669219106004384,0.5080248673338089,-1.0445441839641192,0.4873491110852055,3.9285441544490793,1.0267232481867195,29.37980394308322,17.6350032084827,1.1233017717481344,59.082492998326394,0.6214650991523616,3.06636982933912,3.549622620084421,-0.6657528829733572
3667,26.798151590995378,-115.02632488966181,0.32811852410939296,42.27318640798613,0.196771993722752,-1.4860394065472164,1.024724771997093,4.240336486843196,1.6974695878694317,26.798151590995378,16.432792803843206,0.275298682917064,60.48020534637621,0.19405783224556022,3.916387013992969,0.21258883823745273,-1.045744300003193
3668,26.787798315493912,-115.1575043939935,0.27691052443090214,42.240225499447995,0.2493699438423286,-1.1256264361181996,0.835775329914117,4.100445193610072,2.6461714807362466,26.787798315493912,17.439855749886867,0.33341690566554455,55.26195950914761,0.28847171530211296,2.517219765854817,0.24863628436948776,-0.9703115439359482
3669,26.89980182584076,-117.70090387230506,0.30492046626124353,43.15481007510342,0.16514599151435605,-1.2396047273169188,0.19141262483157184,3.7391565605207364,4.285990178314383,26.89980182584076,18.02069079758615,0.48798970939182823,67.06085664517907,1.4111221100357163,0.3504606702551546,0.5989492930325778,0.23847422747793273
3670,29.89955289380889,-116.5200840706187,0.14892242241399212,42.19205782287329,0.9384334894875765,-1.113241612408632,0.19258160847712016,4.201563678761878,0.4631473837183923,29.89955289380889,32.34970808948777,8.342643662598636,31.050910051983106,0.9727769425764539,1.4457063517006068,1.2502486837720042,0.6732402076382489
3671,29.705562410708833,-116.89718669775144,0.19476931628971852,42.313293819521334,1.0017318130169932,-1.0304687733268,0.20983428043491173,4.107910678583748,0.41991964576679225,29.705562410708833,30.290466532063018,8.05885471983038,30.56332134657355,0.893372563691111,1.4014011636332266,1.2098957095382763,0.5985316050713935
3672,27.474361996456075,-117.44570350046818,5.315830169782144,42.84879344087229,0.9893315291420275,-1.6755269000269617,4.905991538281397,4.202239933664706,2.6974212343509443,27.474361996456075,23.89453736153422,0.1261827714109118,35.13979975209261,1.071131708225313,2.3349299911387473,0.9280593146488185,-0.5333524605641956
3673,26.85833427412,-115.76252869514113,1.2963705239936925,41.65971492083074,2.1905407241966435,-0.5748875488992808,0.7648453283402821,4.428222962327813,2.9226742301465363,26.85833427412,19.01434010053505,0.5015600445389866,51.35851602636094,2.3463897310219677,4.226097377198656,1.2299673359069598,-0.07773214142917721
3674,27.051510425550234,-116.5941840284264,1.6297457531422403,40.78144700812073,1.6605667479211124,-0.7013260081945626,1.0290829723586339,4.534909470109057,2.4982342778046847,27.051510425550234,15.761513370336703,0.2408495653516096,41.78438810981473,3.511279751314199,4.0780436286208275,1.4520171740952568,0.05010490825967015
3675,27.79311247049807,-113.65347864955513,0.9072736437350016,42.324715222514435,3.234711306263409,-0.45234863897554467,0.9970577668337578,3.9227751697794435,3.4317248167357786,27.79311247049807,20.493127123805962,0.5788698484171536,62.66983075051687,1.112841744570332,12.253522338591488,0.9813045777279978,0.798684039828524
3676,29.448908866720153,-114.91288170226187,1.4369713313912438,38.77979726663,0.25411929197608824,-0.27464639713873895,0.5139313564382115,5.975203896924321,0.7069291625375034,29.448908866720153,22.715280247540967,3.6606030231751676,56.48562785000087,1.199798235590499,1.0124824159621468,0.8263903643866554,0.3762098829120733
3677,26.168199690543165,-113.22821450592147,0.13389572095468125,39.78561492518711,0.8645134096614268,-0.4496610893236842,1.3731070163492622,5.056703920885419,0.9158749337207764,26.168199690543165,17.796281333983366,1.2489740837351906,52.99178471351578,8.201733226880853,1.4105468848899871,0.7068178301927447,0.3336265605425656
3678,29.697446634284987,-122.1623777920729,0.8578612199528601,43.94109741847238,0.7249607366623948,-0.7980434618620585,3.27687565456038,3.2753555456246763,1.4210085611663585,29.697446634284987,25.13196704319494,0.33256499066830636,31.583334816426426,0.5443318301091801,0.7124065544440902,1.7971777116184682,1.1229971545602702
3679,26.394092843397395,-121.55352975310849,0.6710252224469656,43.45941911368936,0.21726328174395684,-0.3718431365279698,0.39538986491088024,3.559742636362257,0.28550671133333083,26.394092843397395,21.75044482053812,5.67617519377044,64.22689816669168,3.8120828785548757,2.526245132494373,1.3819694116830286,0.2649979753094664
3680,29.98020557039571,-120.0869265696478,1.695188361390987,44.15668221343723,0.6106542057997567,-0.33177068089110145,0.6433881701477759,2.8407778602007,0.2149071265754425,29.98020557039571,18.868754515704968,1.0026873892583523,64.57262848694131,6.25217413026302,1.2552602580047523,7.15605470540604,-1.3367552690738458
3681,28.676649415355904,-119.06396748084248,0.6039488561453112,42.77784664010819,1.1820058381996392,-1.2509033301766477,1.3612128583096479,4.01374894896971,6.6729119026455725,28.676649415355904,26.677628862650224,0.849551738116502,32.1642630914475,0.1579534417735561,0.8389138255852061,0.08253834252888217,1.4413576502994114
3682,31.064416145581998,-111.32170658945454,0.6977700033415576,40.142711024203834,1.4595301287259896,-0.9844063927759995,0.3938443702806284,5.084366292867838,0.11684130513402624,31.064416145581998,17.92624929310059,1.8349381611976843,74.20084002698094,1.2599630345206063,1.079230964663808,10.25994171404761,-0.34419917555750085
3683,28.690067207668644,-117.68301998356804,0.8777930267864599,43.27161621412886,0.5343719438888611,-1.3083967451880634,0.928804842145713,3.602134353095652,1.8606374300963213,28.690067207668644,16.556676860650036,1.0810868840603687,51.39862922361442,0.4178865075279086,3.0176136203816544,0.4222286385727526,0.35597603566235475
3684,26.458392604052584,-117.78147294145577,1.001965023719297,42.483791299179494,0.9102807516477561,-1.4158616165992115,1.074918559630536,4.1690803322536,1.7208627834901251,26.458392604052584,18.28244535966885,3.1958666792349453,61.321502757669265,2.177909850626644,0.5495787200372775,0.2439347862349087,-1.0425769894558103
3685,36.602939183441514,-112.87665048016234,1.2513623208951836,41.07267476112713,1.403267514657836,-1.695635183542798,0.7952717960071335,4.800834716915565,0.3694604885554482,36.602939183441514,19.31662713650348,0.20169537178459493,41.78135229889461,0.4537888268702922,2.2146379724475027,3.6079897374347545,0.6311341193018108
3686,34.23026900724183,-112.51964910130263,0.7321715703073475,40.19661592384781,0.4351410809772514,-1.5829166209727774,1.3819449104822599,5.324816991708988,0.5265184727073622,34.23026900724183,16.769215967870572,0.09242922748404442,76.9864438589152,0.21212717105874002,0.4709012578658284,10.697682756477876,-0.17612378059916034
3687,32.5303881799682,-112.56104357336895,0.6517352301412981,40.46498849210949,0.35949754685896734,-1.7197894184498332,1.487183605334226,5.388683838074226,0.537740508675567,32.5303881799682,16.80061388936626,0.09913298448230745,65.0373071423994,0.21111650234955046,0.7063213132410061,9.697858163002033,-0.36699063437364227
3688,27.654845245009067,-119.85186723405685,4.585564515788168,44.05927876860924,1.7137185743221304,-0.33365250139309127,0.6746720072773716,3.048468522633447,1.9937392422806524,27.654845245009067,24.959434180442912,8.652376680954795,31.879722052338067,1.722619002450293,1.3880585329442183,0.07553477387634816,0.3562850361848022
3689,32.86917159716156,-115.86894821898734,0.3692541303756783,42.67491075273269,0.6249517638143627,-2.1278470490847328,0.946025192894287,4.287890353445086,0.4441234175706493,32.86917159716156,27.231605655123357,0.15152620000353018,31.13814097466258,0.4365349874595488,0.8546031470724353,8.138708030962706,-0.9925250324641461
3690,28.64892900474455,-122.44433418242848,0.617421091124152,44.63080758758401,1.3474363782732082,-0.5093506139981832,0.8186722314422082,2.9348022696916,0.8377185879531329,28.64892900474455,22.528206490923136,1.0149184572167997,34.80575916550968,0.3683481944821805,2.2160578986575707,0.8492664843591896,0.798889163894941
3691,28.72294744940408,-112.24984018798138,1.9670203978351282,41.098077446761856,0.9271522266715597,-1.3659232004247177,2.0972477024200686,4.520040466932249,1.0398628649353274,28.72294744940408,36.72196646586237,1.195450531750925,31.728442361313068,5.778105973167079,0.5925328278149748,3.311887724573953,-0.7053811361367107
3692,29.95491834609202,-118.74154398109923,0.32342719865917324,41.84418452145587,0.6400855008763813,-0.9934349089752645,0.40822808429519597,4.499822548937332,1.3344948187785026,29.95491834609202,17.57006809952027,1.0045740446936353,76.45447167032283,0.35587413538942053,2.3708317753888055,0.2635297665658529,0.41192383140007716
3693,26.243307614610277,-117.230214160649,2.9868868306528045,42.43218328058129,0.5830255992330448,-0.9480745705119037,0.8458631728748658,3.937422810040616,1.2057354956335578,26.243307614610277,39.766558462517835,2.8859753650161144,33.808282843323056,5.577769420339258,0.49022889019234517,4.012622690689182,-1.351412861544786
3694,31.32159202461816,-115.70285456582742,0.2152673038337861,41.389943440234404,0.8110829964601376,-1.5523206305833577,0.3608760398222508,4.737417241395178,0.5869257409958418,31.32159202461816,25.960802484220928,0.1831653037697868,38.603679055376304,0.36806020293082353,1.628527226677809,0.3397710528888219,1.1333042981278305
3695,31.238671419455713,-114.53294898941022,0.1797304962888932,41.00496900688699,0.9558949472579107,-1.0428695883293728,0.3298696248192161,4.81279102317432,1.1374109035711681,31.238671419455713,24.407988079917367,0.21838695180688147,34.09370457434002,0.43114191175036304,2.1917791295705515,0.3160356694477236,1.3066376159894095
3696,30.314853713244613,-115.22610422759878,0.42674590801817197,41.298843705186826,0.7669633115509206,-1.0445383695686015,0.42848636125930045,4.7024314446199345,1.3056067940590332,30.314853713244613,17.516465718824644,0.28165076374870524,48.13516244968293,0.8927705372441969,1.1596318664159369,0.5670569524429199,1.2546415607614618
3697,27.19786104075292,-115.24103288648529,0.2922316570072276,41.449856418622424,0.7118548570658116,-1.0215866137179712,0.3315851106043285,4.53708621718819,0.061209000743031095,27.19786104075292,22.08878112285055,1.3102988908741182,41.231540507896604,0.4675643205465896,0.4398672398199484,2.2196440589746484,-0.23527048363637496
3698,28.93635731133643,-115.10492077057103,0.16477878660311293,40.722752267099565,1.0939854597836451,-0.6651885116100048,2.108307709171052,4.959593525522607,0.5169900414754507,28.93635731133643,17.151654033649795,2.488646337585121,92.37144267535862,2.3146098651104055,2.2448076280264435,0.5052660784074855,-1.1851790147622006
3699,26.720185796659912,-115.84770768387264,0.5003870040351782,41.54156930874818,0.4305967793589603,-1.2202900447211136,4.817932612365656,4.476567771702676,0.38830381869202035,26.720185796659912,13.95410247184183,2.2981301764468163,48.90958358533466,5.909339311692432,8.216079889838252,0.9271222437211022,-0.3262284041035964
3700,27.962313053737493,-117.43854197648534,2.7812003107264482,43.301526607101565,1.8411209886156095,-1.4938572278739728,0.5350137823054663,3.660055618913687,1.7468362580205827,27.962313053737493,0.6214392478704076,0.5983744642395714,74.00960840835656,0.31491064910721356,27.40592550657769,1.1587716765910552,0.20849607881160515
3701,27.088166079705623,-113.08454525301804,0.39540050930690934,40.2097351948582,0.6881566518969968,-0.9522351364772892,2.5701590640862126,5.228583832104336,0.30774304925429274,27.088166079705623,10.593995810022454,1.500815511834291,68.28219440481494,3.4539269254116003,9.437212743493095,0.758332368743927,-0.583719318004968
3702,26.926753938018695,-111.79340121563364,0.29467037101543453,39.79110612087098,0.7835388370560554,-1.348454430697274,2.6209574182470625,5.606773887013996,0.2708235370242715,26.926753938018695,10.308181729350508,1.7743677254428891,67.8792988585827,4.133363312039765,12.94778245233709,0.6176092032686624,-0.6543351564907792
3703,30.10285555573821,-119.7421107186464,3.9960489596467355,43.67235894332534,0.7202392221793388,-1.1857177627219884,0.30004720498629434,3.2484085175482487,3.950059406057069,30.10285555573821,17.288250023938645,0.4783901443468707,59.99395978575656,0.4010747727936411,0.5326459178112034,2.2831875274438946,0.8619545405940919
3704,27.81684311778626,-115.34268534621627,0.3767873731795863,41.523184992655516,1.4081607911401304,-0.901287963951875,3.378999823171605,4.350194542825185,0.32941406503183307,27.81684311778626,17.947959276081555,1.8554312414650909,69.02297573692162,2.7794150736816645,1.7535602775960364,0.335543386723123,-0.6672004222004599
3705,37.045859567578816,-112.70349468289294,3.2422122382105796,40.727012320944795,0.900245095950357,-0.8660882221434253,0.283952726757633,4.740524495244213,2.690117894969,37.045859567578816,19.26448727410949,0.5373404626680635,64.93876883905601,0.49635013063370753,0.46286256039716284,2.943891382782464,0.6599045318833109
3706,33.808057900375495,-114.68811462749929,0.7078752288545779,41.51012181350159,1.3083044174276564,-1.6303007241327117,5.3552890476984185,4.6333869650749575,0.10529778733279181,33.808057900375495,41.37969370077768,2.180455620422953,30.98500526286883,7.286914425930649,2.4052317817182165,0.7141449881744548,0.15099556060798405
3707,26.319285145050298,-117.57835512555563,1.185835576743106,42.77589556959761,1.7322504510787675,-1.8746443477460428,0.2267287129052101,4.11648501393852,5.1260613076828845,26.319285145050298,27.109235662069253,0.9533520321671821,48.16625197621989,0.16305787479579517,0.6200651500399177,2.7498974989892355,-0.11072767123717238
3708,28.169851433017314,-119.55658323414842,2.351274683390407,43.51258982098883,0.8544892071802244,-0.6606627302933255,0.6832815474934394,3.3727847110651905,2.1488700508791614,28.169851433017314,58.08880329287437,0.8698924533945088,39.36679378773631,1.7092794272935459,0.6748162576100596,0.3372812471245428,1.9632761238748935
3709,27.76694639877046,-120.11541991249295,2.1695063572049973,44.00584239588407,0.807404400524813,-1.22838931502463,1.4783135387607216,3.260108342500256,2.0825875389862802,27.76694639877046,27.328680160463467,0.585581431344573,41.32064661832771,2.7343523767738116,0.716583624353228,0.19016728650048625,1.8024458749990389
3710,26.988376926905932,-111.77535890087348,0.64287206444042,39.30904737391544,0.6269134358021468,-0.6806895358562407,1.312409562855388,5.588658288341846,2.174929077718403,26.988376926905932,28.965955273995107,0.8613441825492569,37.95970764168083,0.5104832580030182,1.7035472180075486,4.468167034413707,-0.6800873765354395
3711,31.65127503269075,-118.49079721475694,1.375438020548733,43.51803929404444,1.205475285764207,-1.5963014859141427,0.45316375106733736,3.6189857598471304,0.8851163650783618,31.65127503269075,16.66993802552428,1.253968239810441,79.50934723589864,2.081080370384844,1.701809197450437,0.09246604627126463,0.7052912473777222
3712,28.76751193666316,-119.62508144540874,1.3722962205877383,44.27642662319339,1.1545520387393229,-1.4667416425577418,0.3300269688784631,3.114117836835812,0.49204717576014245,28.76751193666316,22.349829547192762,0.927069994854703,36.20390788320165,3.9872836784181382,0.17450710691710244,0.28944133950899636,0.42303972820711555
3713,26.614536631783924,-119.60643579216776,0.2229892040978093,42.664877179193866,1.6669921020055891,-0.7102112103050833,0.22770246126391724,3.9370448204417343,1.3746017964780035,26.614536631783924,35.79059821266864,0.737977151379173,30.867219507567327,0.5207295666593891,3.121107158249311,1.0127111866156553,0.5080839046197118
3714,32.67717920239395,-110.91965707227972,4.033110399475479,39.46667594165536,0.4863953897862661,-0.7430003211998988,3.484937616222056,5.434296710484636,0.847873673133548,32.67717920239395,27.228210544575724,1.3552501272577135,36.92879681698118,2.235563830539608,0.7121175642163609,1.2041911381565336,-0.28364253597887906
3715,31.172354627426465,-112.20267884931265,1.984621104785981,39.22285768903913,0.6083375473226167,-0.8218527083053713,2.442510788426027,5.702508040632991,1.172430625692835,31.172354627426465,21.379288900189753,0.7532407823588837,34.688927552353725,1.7358763822256507,1.562097784647716,1.3659789722223503,-0.5638613289505695
3716,28.469905286563005,-116.67879997443845,2.74000677674928,42.35264466199044,3.3782647806969153,-1.5649452189713673,1.0804422141652656,4.243677995500568,2.638836974923478,28.469905286563005,18.75717578753215,2.093197757126731,107.52328715982955,0.8059965462734462,0.7822442659972696,1.0233240787826523,-1.8294784344760817
3717,26.96920081851062,-116.39867329636459,1.747420282419543,41.085393995782745,1.982267086287189,-1.524600906119885,6.235238196254674,4.935622012119886,6.365912286967302,26.96920081851062,15.369620367627032,1.9107018153406115,97.42376395417298,1.844963740426833,0.4963571216309853,0.9893672489642135,-0.43580751721173816
3718,26.015009877889156,-113.22825991105537,2.840328665634658,41.962995033278155,0.5630167912574273,-1.1832827803322516,10.02671578523869,4.1596929384402594,2.248156282348676,26.015009877889156,16.02938931874149,0.5972879481577797,68.67936722986342,2.1766606762838125,1.4348373694156067,3.9820194233449535,0.4091127937429423
3719,29.120813794346844,-115.12939242161485,2.52055562310024,41.628678050437216,1.2865851108375903,-0.6964093061536415,0.4213525485126729,4.209021396724529,0.4697861744647828,29.120813794346844,18.228928608534375,0.6643502873801103,43.13167145179129,1.5298781677598385,3.3154777973631737,0.5007300744905883,2.9326735167103415
3720,27.99655889970981,-113.29355441741001,4.907996644425147,41.11726891696839,1.0327151370391523,-1.3246773358467803,0.8805882259960686,4.747347052924285,4.236744019731457,27.99655889970981,17.408907205213254,7.031239298055139,75.26011684683971,0.8260751347081277,0.7306556690948571,0.7280756790129511,-1.316592679930022
3721,32.513794214697675,-116.89730237016579,0.13501213758427164,41.38077080302898,0.7107940388989977,-0.9607831368753799,1.2434907240090078,4.600581169296949,0.14146987872840167,32.513794214697675,22.33315129085491,0.5767311199312117,32.757610409048816,0.8166557475092543,2.4878362952131674,1.0457251230874145,0.3566699707854794
3722,34.308792248047375,-112.45985585336187,0.19251031457891735,40.21017121360819,2.4467027602620033,-0.6173691786422849,1.1867027900215075,5.015028122816084,0.24269108764723665,34.308792248047375,60.87305085753782,0.6360559849941759,30.648620627900872,0.21166353661428905,7.074430257001364,1.7600832244736218,-0.8449314757581318
3723,28.712573675889846,-113.03432407937989,0.7349217582486555,40.941726965696674,2.152121498952692,-1.53135046084125,6.788488165629912,4.9499847412529085,0.31164548542281495,28.712573675889846,18.967572421288196,1.6751205473631101,47.57701267761803,0.6016323386478243,3.156393068299982,0.4063504753485913,0.11736433622746578
3724,26.507096605188387,-116.31818474664779,0.1336409198815396,41.37256549405533,0.17806142034336495,-0.6499073583852275,0.0845782870286954,4.3996256179226565,2.0219995540794544,26.507096605188387,19.53069898732453,0.4092130507429856,59.35965914758711,1.063647161006199,0.5132737103388996,11.876010683715613,0.645902351889882
3725,29.674340431914686,-112.93344035519635,0.5516292786189436,41.1618036212704,1.1390945580340326,-1.552686172063194,1.992058130592957,4.732320028830624,0.935476543334807,29.674340431914686,17.79024057487442,0.8961704185741325,52.18220126205288,0.7671474692408272,1.8013501508646035,0.15253031344689025,-1.1118734128197059
3726,30.366954697571824,-113.29835167720546,0.5650135184045733,40.87788183999678,1.5608721838536723,-1.4209428483303475,2.205026508296795,4.9685653398852105,0.8340595151833443,30.366954697571824,15.959707797016268,1.207828694150976,51.1626887596689,0.7504854836486282,1.9615663168623265,0.12240670967159147,-1.182671893047425
3727,32.51337356338364,-112.84476892892174,3.0888135977818902,39.41214704608869,0.38138587611999136,-1.2008772249607347,1.7342936371533673,5.6921464542613265,0.91454764662352,32.51337356338364,20.496636242476008,1.0794949155261204,38.085637884519386,0.5581165583735432,0.40344927990346735,0.1488647319202972,0.5101322822322552
3728,27.983789391509266,-120.14780262607128,0.3483800383580604,43.442848238045144,1.2159621703498065,-1.18849084744985,0.3440666227595164,3.705328748822499,0.6938971372319755,27.983789391509266,12.912988647611547,3.1808960721292614,59.546598078022924,5.667431568584295,10.539318600753534,0.7482940857154606,1.610365192455559
3729,26.89732928027471,-119.3125086838437,0.900040505170328,43.65776200524748,2.5364725834425137,-0.8725006038685935,3.7301068719050914,3.4274469899814233,2.4357046462424323,26.89732928027471,30.088289870887117,0.14487158997448962,35.212514566707895,3.4404099869968046,2.7095530352173385,0.1591049204010835,-0.09846186890407031
3730,27.534926312737667,-114.71107040791412,0.2839412830934001,41.179991102199814,0.3664343969447373,-0.9371330333516156,1.2378823868536932,4.704467929935137,1.0941496290271278,27.534926312737667,29.696903277316924,8.568634581909086,38.05157530406202,7.772568245139847,1.319547570147636,0.6645289990138548,0.927380567770426
3731,27.685246128097518,-110.83775329831826,2.0444644065522666,39.32738288238228,0.528901037338614,-1.6887166096896717,3.2128322131436886,5.834323578137725,0.377629219345028,27.685246128097518,33.616089586472484,6.434659177834418,28.2064747980332,1.6550927735407213,3.1059461228782026,0.9697941719512816,-0.2933184395905987
3732,27.132657731215833,-110.44275357746834,1.0458741523311426,38.25826197689783,0.27640127815513316,-0.9612598501695945,3.868510428646673,6.217593297375752,0.42362631193724226,27.132657731215833,36.93238551854464,12.65992739741647,29.4615881665065,3.769582227666038,1.592258751351022,2.9953061117284716,0.18684601551934737
3733,26.869802193616607,-107.01360007299748,1.272002322745954,38.39924141113632,0.17989435126092573,-1.0393282405613355,2.8304297354257453,6.005059757486084,1.1481916373359085,26.869802193616607,33.1848512726803,12.13112491227903,26.010772186290264,5.594205595993521,1.0252726774142482,1.0976059189454337,0.9392876378709072
